Solution Value
      916.82

Build Line l
Line l53        1.00
Line l57        1.00
Line l72        1.00
Line l75        1.00
Line l118        1.00
Generated power [MW]          Generation
g1                                  123.37
g2                                   80.00
g3                                   50.00
g4                                   10.00
g5                                   10.00
g6                                   12.00
g1                                  193.64
g2                                   80.00
g3                                   50.00
g4                                   20.63
g5                                   15.29
g6                                   12.00
g1                                  200.00
g2                                   80.00
g3                                   50.00
g4                                   31.59
g5                                   30.00
g6                                   40.00
g1                                   75.01
g2                                  120.00
g3                                   50.00
g4                                   10.00
g5                                   10.00
g6                                   20.00
g1                                  152.70
g2                                  120.00
g3                                   50.00
g4                                   20.63
g5                                   15.29
g6                                   20.00
g1                                  218.69
g2                                  120.00
g3                                   50.00
g4                                   10.00
g5                                   14.08
g6                                   20.00
g1                                   67.41
g2                                   80.00
g3                                   80.00
g4                                   20.00
g5                                   25.00
g6                                   12.00
g1                                  157.65
g2                                   80.00
g3                                   80.00
g4                                   20.63
g5                                   25.00
g6                                   13.47
g1                                  200.00
g2                                   80.00
g3                                   80.00
g4                                   20.00
g5                                   35.58
g6                                   15.87


Power in each node [GW]       Real Generation       Load            Angle           Marg. cost      Non-served
i13                                20.0000          0.0000         -0.2076          0.3289          0.0000
i14                                 0.0000         15.0000         -0.2417          0.3322          0.0000
i15                                 0.0000         12.0000         -0.2375          0.3320          0.0000
i16                                 0.0000         15.0000         -0.2373          0.3327          0.0000
i17                                 0.0000         20.0000         -0.2340          0.3338          0.0000
i18                                 0.0000          3.2000         -0.2455          0.3337          0.0000
i19                                 0.0000          9.5000         -0.2472          0.3343          0.0000
i20                                 0.0000          7.0000         -0.2432          0.3337          0.0000
i21                                 0.0000         15.0000         -0.2276          0.3333          0.0000
i22                                 0.0000          0.0000         -0.2273          0.3333          0.0000
i23                                 0.0000          3.2000         -0.2374          0.3332          0.0000
i24                                 0.0000          8.7000         -0.2308          0.3341          0.0000
i25                                 0.0000          0.0000         -0.2141          0.3335          0.0000
i26                                 0.0000          3.5000         -0.2191          0.3343          0.0000
i27                                 0.0000          0.0000         -0.1980          0.3323          0.0000
i28                                 0.0000          0.0000         -0.1515          0.3348          0.0000
i29                                 0.0000          2.4000         -0.2083          0.3329          0.0000
i30                                 0.0000          1.6000         -0.2070          0.3329          0.0000
s7
i1                                 67.4097          0.0000          0.0000          0.2222          0.0000
i2                                 80.0000         21.7000         -0.0142          0.2232          0.0000
i3                                  0.0000          2.4000         -0.0427          0.2246          0.0000
i4                                  0.0000          7.6000         -0.0518          0.2251          0.0000
i5                                 80.0000         94.2000         -0.0550          0.2253          0.0000
i6                                  0.0000          0.0000         -0.0605          0.2254          0.0000
i7                                  0.0000         22.8000         -0.0665          0.2257          0.0000
i8                                 20.0000         30.0000         -0.0641          0.2257          0.0000
i9                                  0.0000          0.0000         -0.0739          0.2254          0.0000
i10                                 0.0000          5.8000         -0.1017          0.2254          0.0000
i11                                25.0000          0.0000         -0.0348          0.2254          0.0000
i12                                 0.0000         11.2000         -0.0998          0.2251          0.0000
i13                                12.0000          0.0000         -0.0935          0.2251          0.0000
i14                                 0.0000          6.2000         -0.1131          0.2265          0.0000
i15                                 0.0000          8.2000         -0.1142          0.2265          0.0000
i16                                 0.0000          3.5000         -0.1061          0.2257          0.0000
i17                                 0.0000          9.0000         -0.1070          0.2258          0.0000
i18                                 0.0000          3.2000         -0.1214          0.2271          0.0000
i19                                 0.0000          9.5000         -0.1225          0.2272          0.0000
i20                                 0.0000          2.2000         -0.1183          0.2267          0.0000
i21                                 0.0000         17.5000         -0.1116          0.2259          0.0000
i22                                 0.0000          0.0000         -0.1116          0.2259          0.0000
i23                                 0.0000          3.2000         -0.1183          0.2268          0.0000
i24                                 0.0000          8.7000         -0.1174          0.2265          0.0000
i25                                 0.0000          0.0000         -0.1162          0.2264          0.0000
i26                                 0.0000          3.5000         -0.1212          0.2269          0.0000
i27                                 0.0000          0.0000         -0.1099          0.2257          0.0000
i28                                 0.0000          0.0000         -0.0664          0.2258          0.0000
i29                                 0.0000          2.4000         -0.1235          0.2269          0.0000
i30                                 0.0000         10.6000         -0.1383          0.2284          0.0000
s8
i1                                157.6508          0.0000          0.0000          0.2222          0.0000
i2                                 80.0000         21.7000         -0.0389          0.2226          0.0000
i3                                  0.0000          2.4000         -0.0835          0.2302          0.0000
i4                                  0.0000          7.6000         -0.1018          0.2323          0.0000
i5                                 80.0000         94.2000         -0.0967          0.2216          0.0000
i6                                  0.0000          0.0000         -0.1190          0.2194          0.0000
i7                                  0.0000         22.8000         -0.1180          0.2209          0.0000
i8                                 20.6282         30.0000         -0.1240          0.3556          0.0000
i9                                  0.0000          0.0000         -0.1623          0.0759          0.0000
i10                                 0.0000          7.0000         -0.2058          0.0000          0.0000
i11                                25.0000          0.0000         -0.1232          0.0759          0.0000
i12                                 0.0000         11.2000         -0.1971          0.3333          0.0000
i13                                13.4697          0.0000         -0.1900          0.3333          0.0000
i14                                 0.0000         10.0000         -0.2232          0.7917          0.0000
i15                                 0.0000         15.0000         -0.2285          1.1472          0.0000
i16                                 0.0000          3.5000         -0.2062          0.1943          0.0000
i17                                 0.0000          9.0000         -0.2099          0.0594          0.0000
i18                                 0.0000         10.0000         -0.2398          0.7486          0.0000
i19                                 0.0000         10.0000         -0.2367          0.5101          0.0000
i20                                 0.0000          2.2000         -0.2300          0.3843          0.0000
i21                                 0.0000         20.0000         -0.2239          3.5362          0.0000
i22                                 0.0000          0.0000         -0.2260          2.9605          0.0000
i23                                 0.0000         15.0000         -0.2490          1.7486          0.0000
i24                                 0.0000         20.0000         -0.2460          2.5346          0.0000
i25                                 0.0000          0.0000         -0.2662          1.8733          0.0000
i26                                 0.0000         20.0000         -0.2948          1.8972          0.0000
i27                                 0.0000          0.0000         -0.2474          1.4324          0.0000
i28                                 0.0000          0.0000         -0.1334          1.0029          0.0000
i29                                 0.0000         15.0000         -0.2866          1.1631          0.0000
i30                                 0.0000         20.0000         -0.3088          1.2952          0.0000
s9
i1                                200.0000          0.0000          0.0000          0.3238          0.0000
i2                                 80.0000         50.0000         -0.0530          0.3283          0.0000
i3                                  0.0000         20.0000         -0.0952          0.3309          0.0000
i4                                  0.0000         20.0000         -0.1112          0.3328          0.0000
i5                                 80.0000        130.0000         -0.1344          0.3338          0.0000
i6                                  0.0000          0.0000         -0.1224          0.3332          0.0000
i7                                  0.0000         30.0000         -0.1382          0.3346          0.0000
i8                                 20.0000         20.0000         -0.1233          0.3332          0.0000
i9                                  0.0000          0.0000         -0.1467          0.3333          0.0000
i10                                 0.0000         20.0000         -0.1891          0.3334          0.0000
i11                                35.5841          0.0000         -0.0911          0.3333          0.0000
i12                                 0.0000         22.0000         -0.1975          0.3333          0.0000
i13                                15.8735          0.0000         -0.1892          0.3333          0.0000
i14                                 0.0000         15.0000         -0.2197          0.3360          0.0000
i15                                 0.0000         12.0000         -0.2144          0.3355          0.0000
i16                                 0.0000         15.0000         -0.2124          0.3356          0.0000
i17                                 0.0000         20.0000         -0.2050          0.3352          0.0000
i18                                 0.0000          3.2000         -0.2198          0.3362          0.0000
i19                                 0.0000          9.5000         -0.2198          0.3363          0.0000
i20                                 0.0000          7.0000         -0.2150          0.3355          0.0000
i21                                 0.0000         15.0000         -0.1974          0.3342          0.0000
i22                                 0.0000          0.0000         -0.1974          0.3342          0.0000
i23                                 0.0000          3.2000         -0.2120          0.3357          0.0000
i24                                 0.0000          8.7000         -0.2023          0.3352          0.0000
i25                                 0.0000          0.0000         -0.1868          0.3338          0.0000
i26                                 0.0000          3.5000         -0.1918          0.3346          0.0000
i27                                 0.0000          0.0000         -0.1715          0.3322          0.0000
i28                                 0.0000          0.0000         -0.1277          0.3335          0.0000
i29                                 0.0000          2.4000         -0.1809          0.3329          0.0000
i30                                 0.0000          1.6000         -0.1800          0.3329          0.0000


Real Power flows between nodes
Trans line from i1 to i2 on l1     71.7857    115.8831    126.1095     33.4181     82.1203    130.0000     32.9325     89.9385    122.5514
Trans line from i1 to i3 on l2     51.2704     77.0139     73.1135     41.4482     70.0731     87.7447     34.3700     67.2002     76.6644
Trans line from i2 to i4 on l3     35.6146     51.0582     39.2920     36.8472     54.1366     55.0724     28.7404     48.1965     44.6126
Trans line from i3 to i4 on l4     48.6562     74.1265     52.7170     38.9091     67.2660     67.1675     31.8708     64.4252     56.2257
Trans line from i2 to i5 on l5     47.5137     56.1869     67.7237     47.6690     57.2002     76.2747     27.3631     38.7845     54.5880
Trans line from i2 to i6 on l6     46.3752     65.7945     48.0356     46.7230     68.0626     67.1934     34.8795     60.4496     52.3526
Trans line from i4 to i6 on l7     48.0602     65.9604     39.7018     44.3695     62.7028     55.0753     27.9481     55.2061     35.7623
Trans line from i5 to i7 on l8      3.1550     11.7602    -12.5987      3.3091     12.7648     -4.1173     13.1008     24.4397      4.3799
Trans line from i6 to i7 on l9     19.6585     11.0544     42.6765     19.5044     10.0499     34.1645      9.7140     -1.6010     25.6477
Trans line from i6 to i8 on l10     20.2734     15.6746     -7.3129     20.1675     15.6746     11.7088     11.5153     15.6746      2.9201
Trans line from i6 to i9 on l11     16.4209     31.0238     14.5001     15.1852     31.0238     26.3292      8.6083     27.6635     15.5784
Trans line from i6 to i10 on l12     11.3702     20.7679     14.2285     10.6635     20.7679     17.8450      9.8695     20.7679     15.9500
Trans line from i9 to i11 on l13    -10.0000    -15.2856    -30.0000    -10.0000    -15.2856    -14.0829    -25.0000    -25.0000    -35.5841
Trans line from i9 to i10 on l14     26.4209     46.3094     44.5001     25.1852     46.3094     40.4121     33.6083     52.6635     51.1625
Trans line from i4 to i12 on l15     28.4258     51.2309     32.1082     23.6183     50.7041     46.7775     24.9609     49.4917     44.8337
Trans line from i12 to i13 on l16     -6.0000     -6.0000    -20.0000    -10.0000     -6.1287    -10.0000     -6.0000     -6.7348     -7.9368
Trans line from i12 to i14 on l17      7.3172     13.5558     12.8869      7.7057     13.5558     12.2234      6.9127     13.5558     11.5114
Trans line from i12 to i15 on l18     16.0580     32.0000     22.0131     17.4130     32.0000     19.6965     14.6467     32.0000     17.2107
Trans line from i12 to i16 on l19      5.8162      6.0859     15.1126      7.2581      6.0859     12.7793      4.1746      6.0859      9.9263
Trans line from i14 to i15 on l20      1.1092      3.5247     -2.1394      1.4961      3.5247     -2.8019      0.7060      3.5247     -3.5127
Trans line from i16 to i17 on l21      2.3110      2.5802      0.0844      3.7505      2.5802     -2.2419      0.6717      2.5802     -5.0881
Trans line from i15 to i18 on l22      5.3423      6.8756      6.1908      6.1557      6.8756      4.9010      4.3892      6.8756      3.2521
Trans line from i18 to i19 on l23      2.1377     -3.1308      2.9845      2.9495     -3.1308      1.6971      1.1858     -3.1308      0.0499
Trans line from i19 to i20 on l24     -7.3653    -13.1411     -6.5183     -6.5533    -13.1411     -7.8061     -8.3180    -13.1411     -9.4554
Trans line from i10 to i20 on l25      9.5793     15.3799     13.5433      8.7638     15.3799     14.8366     10.5361     15.3799     16.4930
Trans line from i10 to i17 on l26      6.6931      6.4238     19.9303      5.2532      6.4238     22.2633      8.3331      6.4238     25.1195
Trans line from i10 to i21 on l27     16.6963     32.0000     13.5852     16.3977     32.0000     13.6348     17.4782     32.0000     14.8704
Trans line from i10 to i22 on l28      8.2140     17.8706      6.5637      8.0178     17.8706      6.5963      8.7277     17.8706      7.4080
Trans line from i21 to i22 on l29     -0.8168     11.9494     -1.4249     -1.1151     11.9494     -1.3754     -0.0357     11.9494     -0.1410
Trans line from i15 to i23 on l30      3.5963     13.5293      1.6352      4.5181     13.5293     -0.0457      2.7414     13.5293     -1.5846
Trans line from i22 to i24 on l31      3.6925     14.8639      2.5655      3.4457     14.8639      2.6064      4.3389     14.8639      3.6279
Trans line from i23 to i24 on l32      0.3939     -1.4951     -1.5656      1.3142     -1.4951     -3.2480     -0.4602     -1.4951     -4.7889
Trans line from i24 to i25 on l33     -0.9266      8.1575     -5.1433     -0.4998      8.1575     -6.7508     -0.4893      8.1575     -6.2510
Trans line from i25 to i26 on l34      1.7513     10.0281      1.7513      1.7513     10.0281      1.7513      1.7513     10.0281      1.7513
Trans line from i25 to i27 on l35     -4.4354    -11.9908     -8.6630     -4.0080    -11.9908    -10.2806     -3.9976    -11.9908     -9.7771
Trans line from i28 to i27 on l36     15.3514     38.2641     13.3988     14.8181     38.2641     15.5975     14.6241     38.2641     14.7054
Trans line from i27 to i29 on l37      4.5446     12.5723      2.8964      4.4692     12.5723      3.3092      4.3381     12.5723      3.0319
Trans line from i27 to i30 on l38      6.3466     13.5662      1.8266      6.3169     13.5662      1.9890      6.2653     13.5662      1.8799
Trans line from i29 to i30 on l39      4.2747      6.5190     -0.2251      4.3043      6.5190     -0.3873      4.3558      6.5190     -0.2783
Trans line from i8 to i28 on l40      0.2636      6.2923      4.2712      0.1577      6.2923      1.7043      1.5110      6.2923      2.9188
Trans line from i6 to i28 on l41     15.0952     32.0000      9.1334     14.6675     32.0000     13.9002     13.1194     32.0000     11.7931
Trans line from i1 to i2 on l42      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i1 to i3 on l43      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i2 to i4 on l44      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i3 to i4 on l45      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i2 to i5 on l46      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i2 to i6 on l47      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i4 to i6 on l48      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i5 to i7 on l49      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i6 to i7 on l50      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i6 to i8 on l51      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i6 to i9 on l52      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i6 to i10 on l53     11.3702     20.7679     14.2285     10.6635     20.7679     17.8450      9.8695     20.7679     15.9500
Trans line from i9 to i11 on l54      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i9 to i10 on l55      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i4 to i12 on l56      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i12 to i13 on l57     -6.0000     -6.0000    -20.0000    -10.0000     -6.1287    -10.0000     -6.0000     -6.7348     -7.9368
Trans line from i12 to i14 on l58      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i12 to i15 on l59      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i12 to i16 on l60      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i14 to i15 on l61      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i16 to i17 on l62      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i15 to i18 on l63      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i18 to i19 on l64      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i19 to i20 on l65      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i10 to i20 on l66      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i10 to i17 on l67      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i10 to i21 on l68      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i10 to i22 on l69      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i21 to i22 on l70      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
Trans line from i15 to i23 on l71      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
